-7134.529244	16113.648836	23709.205570
-22383.700040	18533.233168	5307.245613
-5384.901317	28971.622323	2079.796362
637.466571	28016.053841	9347.297933
-11568.199533	-3328.511543	26977.312423
-28908.916747	-577.061760	6051.375658
-1205.651181	28296.890128	-8397.025036
16456.527324	12347.282494	21199.173063
